"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"y"
0,28915973729454;0,698261594865471;0,160475092474371;0,362401712452993;0,33955551404506;0,268803449813277;0,858800339279696;0,925272865919396;0,609060978516936;0,722349669784307;13,9735587864734
0,147113647311926;0,915683538420126;0,862551897531375;0,304477790603414;0,73395214881748;0,555177204776555;0,53093573381193;0,43539876351133;0,893341733142734;0,769810296595097;14,171462427191
0,963024232536554;0,618351227371022;0,953101213788614;0,759135339409113;0,00410694046877325;0,231230884324759;0,0046381508000195;0,869720715796575;0,794321165885776;0,863593708956614;20,0743853529262
0,902299045119435;0,428421508753672;0,563644683454186;0,844834624323994;0,771909482311457;0,54323289799504;0,277560080168769;0,300354171777144;0,504092833958566;0,500742103205994;22,0607367586025
0,690705278422683;0,54208036721684;0,329547413391992;0,45792156108655;0,462975211208686;0,447570141172037;0,325203143060207;0,797972631175071;0,423028273740783;0,925864024320617;15,7525045273293
0,795467417687178;0,058478488586843;0,996617218712345;0,72963166446425;0,720840350026265;0,130288136890158;0,588706276612356;0,800510711967945;0,654381287749857;0,208074670284986;16,831274973876
0,0246136845089495;0,260856857057661;0,234819675795734;0,104078636039048;0,666505717206746;0,62172598275356;0,249684700742364;0,386925696162507;0,887738514458761;0,0271055938210338;6,91702765686181
0,477795971091837;0,397151953307912;0,612671965267509;0,219983177725226;0,572073720628396;0,547994283260778;0,0431172808166593;0,38158969511278;0,892016471130773;0,315793072106317;9,79174053538841
0,758459537522867;0,197744736680761;0,10817852942273;0,953951247734949;0,703812950057909;0,149244213709608;0,110678787576035;0,645515614189208;0,178390537854284;0,660112249664962;20,9353605998567
0,216407935833558;0,83192756283097;0,487032569944859;0,752037541242316;0,65722106047906;0,559545869240537;0,703753812005743;0,861667454242706;0,257502424763516;0,31469130073674;16,5973914164663
0,318181007634848;0,152887222822756;0,099445823347196;0,818955383263528;0,289352145045996;0,42688557645306;0,939021238824353;0,656632670899853;0,113438504748046;0,944461387814954;14,4224107789064
0,231625785352662;0,803418542025611;0,16116576269269;0,417777101742104;0,0972394556738436;0,447730098385364;0,311169018037617;0,516326073557138;0,797158958623186;0,778970579849556;14,3012109180521
0,142800022382289;0,546826156554744;0,282992870779708;0,593838493106887;0,962421321077272;0,833294771611691;0,0784929301589727;0,148781583411619;0,10953848878853;0,339431246276945;13,098623364684
0,414546335814521;0,662317642010748;0,583872335962951;0,798823557794094;0,736334029119462;0,719587282743305;0,321744091343135;0,612765902886167;0,829071694752201;0,481646264670417;20,0118300506093
0,413724326295778;0,171698493883014;0,731707658851519;0,888408650411293;0,612723468570039;0,456886755535379;0,624905536882579;0,0419668189715594;0,771046296926215;0,415994798764586;15,1457211437037
0,368845450924709;0,633055359823629;0,165520911104977;0,385191593319178;0,119928880827501;0,521264262963086;0,440241849515587;0,498358992626891;0,943689404521137;0,776333899470046;13,1234399793902
0,152444747742265;0,311869746772572;0,866467763204128;0,0903220842592418;0,550259046489373;0,24245707760565;0,801345300627872;0,739508221624419;0,466957593569532;0,485427005914971;8,29263698026656
0,13880606344901;0,724554346408695;0,708574137184769;0,625743637094274;0,262756277807057;0,0758608346804976;0,279283805051818;0,753899779403582;0,939855647506192;0,01529910415411;10,528151951239
0,233034099452198;0,398939824663103;0,76039953622967;0,745636217296124;0,898360831197351;0,391295091249049;0,570713193388656;0,0630937411915511;0,78518294240348;0,642451295163482;14,8701597832213
0,465962450252846;0,969356411136687;0,147084108553827;0,085378457326442;0,00917994580231607;0,0131082159932703;0,0421280120499432;0,442481933394447;0,874607875011861;0,234829984838143;12,7812156971898
0,265972640365362;0,967398370616138;0,358056963421404;0,300517611205578;0,236234935931861;0,867499468615279;0,190717455465347;0,500671699177474;0,394462653435767;0,747025883058086;13,5724563667638
0,857827715342864;0,726702539017424;0,673332481412217;0,614562157308683;0,130044595338404;0,992615673691034;0,727086470695212;0,270243100356311;0,0996991607826203;0,295607374515384;16,7105778651773
0,0458311666734517;0,257216746453196;0,523822601651773;0,752932057948783;0,326233146712184;0,7088553882204;0,826690050307661;0,598802149062976;0,27696142042987;0,906218191608787;9,87353440297022
0,442200074205175;0,221787934657186;0,349801792763174;0,91705713304691;0,72639888827689;0,826715490315109;0,510721075348556;0,73583762627095;0,722222051117569;0,853324017953128;16,0964964378687
0,798924845643342;0,593045651679859;0,240530701586977;0,475750505691394;0,991745235398412;0,891896269517019;0,567726165754721;0,713577811839059;0,356305179418996;0,461963776964694;21,4993521398676
0,12189925997518;0,267521432135254;0,0581917962990701;0,567119466140866;0,715133527759463;0,53941073268652;0,00115581974387169;0,116492936853319;0,382711883401498;0,0713482482824475;13,2217755559129
0,560947983758524;0,531070398865268;0,236619742121547;0,736620346084237;0,504439810989425;0,555313591845334;0,143778103170916;0,57512061833404;0,0319686508737504;0,577803724445403;20,4849655991797
0,20653138961643;0,785291671287268;0,890077913179994;0,857447424437851;0,436047671828419;0,276439883746207;0,865967083023861;0,798131987219676;0,521445286925882;0,579579334007576;19,2602744952634
0,127531650243327;0,168060810538009;0,81182741606608;0,909146504476666;0,948825250612572;0,659197925822809;0,0825610605534166;0,231823796639219;0,121077910298482;0,993576776934788;15,6466963647151
0,753307864302769;0,404399181017652;0,747516322182491;0,0563822253607213;0,120181487640366;0,243435242446139;0,244570682058111;0,724855825537816;0,885184176499024;0,335274414392188;10,6195055476302
0,895045359153301;0,471576277632266;0,154911725781858;0,502908304100856;0,0751451766118407;0,288266204763204;0,98154315748252;0,838023197837174;0,0746462990064174;0,666801774175838;18,2047506968452
0,374462775886059;0,868106806883588;0,124742088606581;0,350544773042202;0,889021492796019;0,715780958533287;0,57758127944544;0,118838570779189;0,784227946773171;0,938556001987308;19,8522671102158
0,665115194628015;0,9257079558447;0,974725808482617;0,845556122949347;0,424452095059678;0,727533633122221;0,24872636445798;0,958950396627188;0,854132302571088;0,574856834951788;25,9136648519699
0,0948406609240919;0,88197755930014;0,436129996087402;0,806435163831338;0,0423606787808239;0,173043038696051;0,614953953772783;0,747764584375545;0,0371781706344336;0,691711413906887;10,342472528086
0,383969637798145;0,674186842516065;0,464016626821831;0,11733122728765;0,647442143643275;0,306311258813366;0,0317573207430542;0,810889478772879;0,275143509497866;0,0897585870698094;12,8178358749646
0,27438364457339;0,950166979338974;0,16529808123596;0,712686554994434;0,468619162449613;0,369907276704907;0,146423544269055;0,189917723415419;0,642069949069992;0,866459244629368;20,0519600023698
0,814640038879588;0,516444894252345;0,584936557337642;0,235268858028576;0,617926123319194;0,0777215543203056;0,703072973992676;0,0259687774814665;0,785078359534964;0,501139396801591;15,1155268584471
0,448516341391951;0,576519021298736;0,27077801944688;0,0749567511957139;0,270815432537347;0,713150188792497;0,065560708520934;0,863782292231917;0,400062711909413;0,223256284138188;9,43760923384433
0,810064353048801;0,336331205908209;0,230096920393407;0,935646147234365;0,157295286655426;0,550922729074955;0,621807062299922;0,919179865391925;0,935302329715341;0,412419241620228;18,062533059269
0,812389509519562;0,34732463140972;0,691207831492648;0,157167825149372;0,114254270214587;0,135865396354347;0,937327365390956;0,137627987889573;0,390516970772296;0,886306279571727;11,0802118610286
0,794342321110889;0,0200243005529046;0,282852399628609;0,647057350026444;0,507682863157243;0,974163694074377;0,0878946147859097;0,477648621890694;0,423959307139739;0,495593437226489;10,3804211690457
0,439831687603146;0,502813045633957;0,810398066183552;0,173517746152356;0,548032287508249;0,561963158892468;0,972803509328514;0,462961500277743;0,286421701079234;0,672753727762029;14,5834914041591
0,754475158639252;0,871043413644657;0,0939166070893407;0,0200740091968328;0,140646189451218;0,788409381639212;0,0260107105132192;0,700178611092269;0,611748408526182;0,282504437956959;13,5425765541289
0,629221131559461;0,00630078394897282;0,822030071169138;0,521313846344128;0,16976905008778;0,848914084257558;0,725227952003479;0,0655749011784792;0,558812738629058;0,817058302927762;7,88865410849633
0,710182401351631;0,0720571239944547;0,427428280701861;0,0862778932787478;0,761985323159024;0,878041774732992;0,453706391621381;0,733039993327111;0,0399671350605786;0,2460994545836;5,35324927100398
0,000624773325398564;0,164211224997416;0,755887259729207;0,283002346055582;0,527394940610975;0,800476373871788;0,566182404989377;0,395931590348482;0,745281946845353;0,369646193925291;6,19738539326738
0,475316574098542;0,770334074273705;0,662385506555438;0,420434901025146;0,860989357577637;0,640148486476392;0,87273104628548;0,461487844819203;0,206487420713529;0,235524395015091;18,5084385618626
0,220118885161355;0,735184305813164;0,444527396932244;0,587278124177828;0,67355498787947;0,628927760757506;0,55456317961216;0,725299363257363;0,656495965085924;0,93575692595914;13,7189461879659
0,379816537722945;0,971875635674223;0,627146184444427;0,806694429600611;0,0130410296842456;0,271409004693851;0,737652207259089;0,470002647023648;0,522414671257138;0,415076828328893;18,1364155444675
0,612771003274247;0,466472376836464;0,000465349061414599;0,201995208859444;0,693198901368305;0,0299398254137486;0,62312916200608;0,999523977516219;0,633436584845185;0,137449405388907;17,9630971496532
0,351797909243032;0,0743845133110881;0,217243514023721;0,459424671716988;0,89171373215504;0,41986421495676;0,311028405791149;0,845935791730881;0,617563133826479;0,914364723023027;11,3674562591586
0,111135424347594;0,648818124318495;0,704872245667502;0,448143113870174;0,63185017532669;0,35543467104435;0,392196484608576;0,828207303769886;0,284895547432825;0,347641376079991;9,99559857163445
0,243619472719729;0,758593169506639;0,215166488196701;0,733747758204117;0,107294654939324;0,392331253970042;0,202087455429137;0,761644344311208;0,223807222442701;0,852930875727907;16,8867845261452
0,66805558744818;0,137106081005186;0,813933721277863;0,714754810556769;0,921065203845501;0,171936832368374;0,852780389599502;0,112106491811574;0,539019355317578;0,142635178752244;16,8945625405313
0,417646779678762;0,396584594622254;0,307763874297962;0,831221978878602;0,675362381152809;0,319642119342461;0,606830150820315;0,838977019302547;0,996371977264062;0,359432870987803;17,6305909645036
0,788195834029466;0,224985329201445;0,687742685666308;0,886566120898351;0,148593712598085;0,413555064238608;0,75609801383689;0,813850524136797;0,328916536876932;0,245505067519844;13,9090379302771
0,102864644257352;0,0579585605300963;0,932681079022586;0,952644573990256;0,745341842295602;0,759335696697235;0,562516808742657;0,991412194212899;0,323336088331416;0,0459059465210885;17,8444924180277
0,434892741497606;0,395892688306049;0,115779664833099;0,550616721855476;0,942598861875013;0,271890205098316;0,275899012805894;0,0483145248144865;0,0353235178627074;0,784547902178019;17,2970407293506
0,984956979984418;0,0649282999802381;0,127705687889829;0,522335766116157;0,420783375622705;0,115582457045093;0,735558403655887;0,746787912445143;0,525611852528527;0,199171734508127;11,2034233977622
0,893051114398986;0,225886432919651;0,678223857423291;0,170698255300522;0,297723078168929;0,0293366149999201;0,549279793864116;0,419313521590084;0,596806915011257;0,391850244253874;10,6709018650872
0,886469060787931;0,05462910910137;0,42894859588705;0,479271559976041;0,259426670148969;0,806855297880247;0,346127043943852;0,58214389719069;0,742086659185588;0,323562244651839;7,25363171534583
0,175052650272846;0,670282039558515;0,834400977939367;0,253820796497166;0,222881316905841;0,480126436566934;0,514965634793043;0,83073406224139;0,95283712958917;0,602105905069038;7,74398554559501
0,130695691565052;0,297741782618687;0,971438066801056;0,0397806370165199;0,565654343459755;0,806247940286994;0,815767947584391;0,0135306273587048;0,489621237851679;0,541271679569036;10,6605221882047
0,653101925039664;0,100721582304686;0,0704889777116477;0,634800509782508;0,756650132825598;0,0790056816767901;0,526272569317371;0,0115217631682754;0,0832873454783112;0,990823732689023;13,4953502024466
0,343516472261399;0,0719040972180665;0,45978519320488;0,539560914039612;0,669603545917198;0,115337409544736;0,203040049877018;0,996445707278326;0,259927998995408;0,25379104912281;10,1239854733047
0,656758127966896;0,880440568784252;0,70158511842601;0,140103549929336;0,546522794291377;0,12941628950648;0,848107680445537;0,76568966708146;0,874846625607461;0,735269893193617;15,6630907286801
0,320373242488131;0,754247402073815;0,0869401679374278;0,283711776835844;0,811463657766581;0,738748542033136;0,370494215050712;0,314662610646337;0,852059136377648;0,977608161047101;16,5587903627467
0,187691119266674;0,816605887608603;0,992944016121328;0,583030595211312;0,759166802046821;0,757098533445969;0,303325170883909;0,812011744361371;0,842904664576054;0,558046241756529;19,5614909727739
0,782294301316142;0,982140373671427;0,253098994027823;0,165025892201811;0,0200684661976993;0,992455308558419;0,770597046939656;0,99121921742335;0,946903674630448;0,392708159517497;10,061483984148
0,0935949867125601;0,103599644964561;0,0495384356472641;0,0963011106941849;0,380903700133786;0,624552987283096;0,733448554994538;0,200759592931718;0,652681634761393;0,82468925928697;8,27103969230811
0,46677904156968;0,0990418293513358;0,686324946815148;0,428613091353327;0,0508801136165857;0,288690108573064;0,838905998272821;0,646037220256403;0,488155565224588;0,112384460866451;7,16624858924154
0,511505459900945;0,798831611173227;0,786927352659404;0,355761565733701;0,797902937280014;0,199911774368957;0,569048842415214;0,437550728907809;0,187756700674072;0,535777904093266;18,539425906813
0,59998895926401;0,784575266530737;0,353606075979769;0,844933539861813;0,923699213191867;0,800917848711833;0,02628083829768;0,938028261531144;0,71303306077607;0,443831584881991;24,3702175925668
0,332823540316895;0,00942990509793162;0,366441444959491;0,260132473660633;0,542598370462656;0,727762710303068;0,486127228243276;0,98800330539234;0,0850699706934392;0,273957212688401;6,57029380983741
0,488613033667207;0,779065882787108;0,287100130692124;0,023144492181018;0,852364600170404;0,217047974700108;0,542681032791734;0,456319560995325;0,461199405603111;0,157357535790652;13,7686237935583
0,954473827499896;0,729390651918948;0,0799729123245925;0,862399539677426;0,583562863292173;0,744238505372778;0,836660116910934;0,230614943196997;0,935907306615263;0,871838073711842;21,8295246167745
0,4829023971688;0,630131852813065;0,365454269573092;0,334587961202487;0,668323643505573;0,866653708275408;0,728664538124576;0,695489268517122;0,845293667865917;0,562044856371358;15,3785171500316
0,890350222121924;0,480910829966888;0,178013814613223;0,631788871716708;0,511314596515149;0,52940575638786;0,555113806854934;0,556632344610989;0,716186716919765;0,550689758267254;20,4205302108859
0,914438186911866;0,15663685137406;0,536053720628843;0,546426258748397;0,762750589288771;0,598638546885923;0,0734143974259496;0,584710089489818;0,123806348303333;0,592365285614505;12,6679953618243
0,608734982321039;0,00821551983244717;0,503948712022975;0,376444493187591;0,90336228790693;0,937632332323119;0,136502299224958;0,433631246909499;0,594827461289242;0,727812862722203;8,522605817169
0,410689776530489;0,452458394225687;0,945035103475675;0,185873015085235;0,820474512176588;0,950724098365754;0,684608696261421;0,426175052765757;0,98985280143097;0,638925284612924;14,1139732388674
0,147094690939412;0,492293328745291;0,341321283951402;0,428940591169521;0,071431849617511;0,660532301291823;0,0996219362132251;0,596854395465925;0,6154084878508;0,614450164837763;7,56674269444345
0,935299803270027;0,389587111538276;0,464713774155825;0,630773598561063;0,00389634305611253;0,0722865809220821;0,203785905148834;0,452085584867746;0,273077666992322;0,0524168505799025;14,8332014476971
0,301228899974376;0,464665941894054;0,0825311816297472;0,520842351252213;0,0521986158564687;0,826331578660756;0,365980138303712;0,956608658656478;0,0637068431824446;0,565157752949744;14,1691483107447
0,0607205715496093;0,713279000716284;0,860106846084818;0,659621337195858;0,866560179740191;0,47954407799989;0,846195757621899;0,844430350000039;0,072303275577724;0,587341380305588;17,3034937438735
0,947726940037683;0,0553019263315946;0,395660639973357;0,729360931320116;0,576245168922469;0,391228783410043;0,236872595502064;0,222768602659926;0,873511214042082;0,62856707512401;11,1157041701688
0,720596273429692;0,354783097514883;0,735899350373074;0,486822873353958;0,313842572038993;0,299122775672004;0,704877850599587;0,420170177007094;0,36282499670051;0,621890645008534;15,803651942017
0,142294295597821;0,802812272915617;0,171743405982852;0,384456615662202;0,959465783787891;0,244308249559253;0,107608830789104;0,41998293553479;0,945622149156407;0,082270042039454;15,1343670373013
0,549284656066447;0,835708837024868;0,454761631321162;0,00683350884355605;0,591193757019937;0,421810131752864;0,779068868607283;0,0207908488810062;0,558318939991295;0,0776426121592522;12,9123700148032
0,95409123855643;0,237749404972419;0,770204759435728;0,00368422758765519;0,531409335788339;0,937770176911727;0,25510568334721;0,380447969539091;0,512661150889471;0,687094689812511;10,2386542684717
0,585483353119344;0,353986102622002;0,0626499983482063;0,994936440140009;0,383936671540141;0,264485116582364;0,548043326009065;0,422348427586257;0,9477716635447;0,830303592374548;23,330508330695
0,404510281747207;0,856885420158505;0,815081495093182;0,107886880170554;0,319553229492158;0,568568754009902;0,0339015207719058;0,191426063422114;0,109801595564932;0,145909875165671;11,5180454699798
0,64789347932674;0,853763373801485;0,301142524462193;0,41866915835999;0,808386255288497;0,202184567693621;0,806109476136044;0,705329281743616;0,818907550536096;0,783530072309077;18,2372451242077
0,319820617092773;0,295895455405116;0,364671027986333;0,717884546611458;0,0419194984715432;0,192805626895279;0,337752807186916;0,0135204752441496;0,377342106774449;0,486450079130009;9,24727350624638
0,307720010867342;0,147048324579373;0,312112791929394;0,742539132246748;0,363742694724351;0,718611745163798;0,916285858023912;0,731203105766326;0,556641047820449;0,989265105454251;12,7622288504426
0,219767631264403;0,703992061316967;0,0373699648771435;0,871998823713511;0,856596966972575;0,313517895527184;0,357106417883188;0,432724097976461;0,313871186692268;0,499104954535142;21,7641748360639
0,369488865835592;0,103806688217446;0,51880492339842;0,607867961050943;0,697946578497067;0,138390127336606;0,975365013116971;0,731240093009546;0,0823428803123534;0,562260535079986;10,2528708989878
0,984219203470275;0,0337277729995549;0,679013415705413;0,756203351309523;0,684486472979188;0,0580306977499276;0,384378522634506;0,013941552489996;0,779937542276457;0,378257020609453;15,8504051896626
0,154202300822362;0,999404527945444;0,903233560267836;0,847241298062727;0,34801505273208;0,931099641136825;0,488673535175622;0,045313308481127;0,193234728416428;0,518637197325006;18,0689799832155
0,0910439998842776;0,0348748040851206;0,0255266984459013;0,612779648974538;0,554681829409674;0,568338012089953;0,490776231279597;0,418414376443252;0,655585467582569;0,0742837921716273;13,0597029655927
0,141906907781959;0,338391283759847;0,989078270737082;0,793224167777225;0,137243617558852;0,117770360549912;0,0122546241618693;0,643840002128854;0,435147053329274;0,538472344167531;15,2051550755483
0,690007101511583;0,91506376164034;0,302887624595314;0,0228546834550798;0,784931556321681;0,564794481499121;0,641473200637847;0,219793785596266;0,197148326551542;0,961061000823975;12,5218296112903
0,619256483390927;0,617235269630328;0,939138400601223;0,416914549656212;0,886862571584061;0,540256182895973;0,512574971653521;0,833442652830854;0,994660422205925;0,527810139581561;22,2739033318871
0,891394117148593;0,286285348702222;0,687607581727207;0,874882387463003;0,20409588329494;0,819682518485934;0,320352118229493;0,694767313543707;0,446742866421118;0,437159451888874;17,562555004714
0,672999092610553;0,737797403009608;0,447036994853988;0,647347015561536;0,770622961455956;0,70297950389795;0,58143315766938;0,899124485207722;0,0314266642089933;0,0322669965680689;20,8506198839613
0,737077737925574;0,834054309176281;0,816478138789535;0,924478986766189;0,596362960757688;0,567748373607174;0,617344408296049;0,414240285288543;0,937016558134928;0,037734180688858;22,6044733332713
0,521135725779459;0,314270780421793;0,0394991978537291;0,172225096030161;0,957669742405415;0,721309266285971;0,438274537678808;0,411004703259096;0,870983954286203;0,047348293941468;14,6500315197507
0,65983844967559;0,492566547822207;0,739031685516238;0,315812789136544;0,158688397612423;0,752444213489071;0,170368980616331;0,250014989404008;0,601246283389628;0,160959035623819;12,9275152919925
0,821805460145697;0,697373766219243;0,348719493718818;0,804256279254332;0,525974274147302;0,381422596750781;0,715080496622249;0,373767039040104;0,299015456344932;0,469097393332049;20,099580907269
0,786281551700085;0,641462353989482;0,829250823473558;0,988963411189616;0,873151367530227;0,28801028127782;0,747786548687145;0,231892732670531;0,809346275171265;0,80592397483997;27,7216206254597
0,979821917368099;0,643922914983705;0,535541391698644;0,322385551873595;0,869706070283428;0,531683327164501;0,843914708122611;0,931603164644912;0,952142385067418;0,280597516102716;18,3427016480382
0,439431536244228;0,977853404823691;0,274545363616198;0,00119162839837372;0,0236886432394385;0,259646071353927;0,534759046975523;0,47634475515224;0,852053971262649;0,754783985204995;10,7471681538702
0,31170220207423;0,414735334459692;0,800948211923242;0,992170619312674;0,975889693479985;0,83179031778127;0,302235261537135;0,0476650029886514;0,127309735864401;0,521825814852491;20,2041487119388
0,409474952612072;0,119404779979959;0,091644694795832;0,148352391785011;0,490224198205397;0,405363884754479;0,456518182065338;0,773531056009233;0,968882349785417;0,288947193184868;8,47068145856413
0,0104671118315309;0,526029660133645;0,832107774214819;0,0493642971850932;0,389170323032886;0,0726319255772978;0,384342534467578;0,331117329420522;0,557101008715108;0,0173772014677525;4,88761035872877
0,18384952400811;0,225073350826278;0,276855072472245;0,597353482618928;0,417554959887639;0,953758624615148;0,249046854674816;0,552876470610499;0,00536444736644626;0,668349529849365;10,4504079996684
0,842729318886995;0,486411764053628;0,753110099583864;0,321328443475068;0,0929258204996586;0,217183782951906;0,654626744799316;0,676330528920516;0,135763919679448;0,0669759646989405;14,851420327232
0,231161782052368;0,370214798487723;0,964152570115402;0,527929000323638;0,161809210199863;0,405625266721472;0,95532370172441;0,277334370883182;0,00584710156545043;0,836386426817626;12,30669605601
0,239099955651909;0,983350180787966;0,0814665600191802;0,795422020368278;0,405416495166719;0,62566831544973;0,291082957293838;0,0528556783683598;0,816874062176794;0,135343155823648;19,3707005130734
0,0766911653336138;0,388319115154445;0,854364746483043;0,0689325968269259;0,341814444167539;0,628404803806916;0,650189086562023;0,42575858370401;0,782163587864488;0,655878108460456;7,0411855915956
0,245723678031936;0,229244840331376;0,802238217089325;0,69502069731243;0,415257453219965;0,328238664194942;0,536359930876642;0,610118482029065;0,931066285818815;0,837947728810832;12,0652899323855
0,73213520552963;0,623297546291724;0,385173604590818;0,948631507344544;0,304052469087765;0,138909491943195;0,597451866604388;0,976046035066247;0,368689882336184;0,257647996069863;21,4793972776397
0,847453165100887;0,136540197068825;0,327597399009392;0,277769317384809;0,560280537465587;0,91465717041865;0,0248982694465667;0,969800120219588;0,974454874172807;0,135995285119861;9,67222521747375
0,497527267085388;0,967469494324178;0,204938702983782;0,249406585237011;0,155874150572345;0,599115967284888;0,00484173954464495;0,0884845573455095;0,823743681889027;0,763488414231688;14,0396372647621
0,387909029843286;0,515071807894856;0,56938266265206;0,159435480134562;0,95657976414077;0,749607095960528;0,131378254387528;0,498380037257448;0,787448863266036;0,211996233323589;12,9373883306761
0,246448994148523;0,163070329232141;0,888055190443993;0,0716300560161471;0,0439666253514588;0,918954745167866;0,0248171037528664;0,395689367782325;0,62282583466731;0,26796959922649;5,38018307888567
0,111096461303532;0,621902295155451;0,529714091448113;0,557437583105639;0,372157742734998;0,528765395982191;0,0921294519212097;0,390331929083914;0,967354928841814;0,531831194646657;11,006165098186
0,389994435245171;0,985954165225849;0,58695865678601;0,48983705160208;0,962615341413766;0,371978746028617;0,475558224134147;0,318499490851536;0,49991849064827;0,474116867408156;19,3292048816402
